Time,Vz_mean,Omega_z,Input_Torque,Applied_Torque_Global_Z_Projection,Applied_Torque_Axis_Alignment,Damping_Torque_Global_Z_Estimate,Power_Efficiency,Theoretical_Error,V_theory
0.0,0.0,0.0,1e-08,1e-08,1.0,0.0,0.0,,4.2745554381505255e-07
0.024000000000002013,6.593531205857252e-10,4.301758545305739e-05,1e-08,1e-08,1.0,1.3514373043449624e-09,1.2721607126112866e-08,,4.2745554381505255e-07
0.04799999999999774,2.71129411248416e-09,7.7491457323871e-05,1e-08,1e-08,1.0,2.4344659304464013e-09,1.194129180468373e-07,,4.2745554381505255e-07
0.07200000000000162,5.920833582858715e-09,0.00011045969412249736,1e-08,9.999999999999362e-09,0.9999999999999362,3.470193635730134e-09,3.9949720971070414e-07,,4.2745554381505255e-07
0.09600000000002562,9.381388168315068e-09,0.0001296564341060437,1e-08,9.999999999996397e-09,0.9999999999996397,4.07327700878196e-09,8.544605495724289e-07,,4.2745554381505255e-07
0.12000000000004962,1.0142960041998202e-08,0.00015648837012061895,1e-08,9.999999999991111e-09,0.9999999999991112,4.91622713943177e-09,8.275595208840275e-07,,4.2745554381505255e-07
0.14400000000007362,2.8635995780937376e-08,0.0001748302934922876,1e-08,9.999999999973893e-09,0.9999999999973892,5.492455656603183e-09,5.904182462731743e-06,,4.2745554381505255e-07
0.16800000000009763,-6.018953476408234e-10,0.0001389527666576162,1e-08,9.999999999980168e-09,0.9999999999980167,4.365329909275438e-09,3.281909886102524e-09,,4.2745554381505255e-07
0.19200000000012163,2.4179943101706638e-08,0.0003461126538345463,1e-08,9.999999999913677e-09,0.9999999999913677,1.087344970601078e-08,2.1263999304115158e-06,,4.2745554381505255e-07
0.21600000000014563,2.2089792195785472e-07,-5.895885059864649e-05,1e-08,9.999999999627728e-09,0.9999999999627728,-1.8522469190480603e-09,0.0010418042623517787,,4.2745554381505255e-07
0.24000000000016963,-7.4020397116756e-07,0.00012529548465144787,1e-08,9.9999999992499e-09,0.9999999999249899,3.936273741089614e-09,0.005504517777867806,,4.2745554381505255e-07
0.2640000000001159,1.6606083960703368e-06,0.0026434340769620835,1e-08,9.999999986994959e-09,0.9999999986994959,8.304593076432997e-08,0.0013131606253521393,,4.2745554381505255e-07
0.2880000000000067,-3.325545669821716e-07,-0.008918661281522248,1e-08,9.99999993123204e-09,0.999999993123204,-2.8018800761886026e-07,1.5609106364213494e-05,,4.2745554381505255e-07
0.31199999999989747,-1.1412803643458934e-05,0.018180636488060304,1e-08,9.999999440377465e-09,0.9999999440377465,5.711615402847679e-07,0.009018358277674813,,4.2745554381505255e-07
0.33599999999978825,4.946141533333098e-05,-0.0015825687008172162,1e-08,9.999994654938299e-09,0.9999994654938299,-4.971786204288511e-08,1.9459083619333593,,4.2745554381505255e-07
0.359999999999679,-0.00010853507827509179,-0.14106779930404767,1e-08,9.99995950826965e-09,0.9999959508269649,-4.431775619516755e-06,0.10511488847807035,,4.2745554381505255e-07
0.3839999999995698,4.9528320045779474e-05,0.5300574457942194,1e-08,9.999730869170999e-09,0.9999730869170999,1.66522457768769e-05,0.0058255392516287615,,4.2745554381505255e-07
0.40799999999946057,0.0006652977222867121,-1.4948028870015864,1e-08,9.997916671368815e-09,0.9997916671368815,-4.6960617683689974e-05,0.3727348692600535,,4.2745554381505255e-07
