Time,Vz_mean,Omega_z,Input_Torque,Applied_Torque_Global_Z_Projection,Applied_Torque_Axis_Alignment,Damping_Torque_Global_Z_Estimate,Power_Efficiency,Theoretical_Error,V_theory
0.0,0.0,0.0,1e-08,1e-08,1.0,0.0,0.0,88.65973156248442,1.906045497427405e-06
0.011999999999999596,7.052065051644654e-10,3.415684631284168e-05,1e-08,1e-08,1.0,1.0730689744621905e-11,1.8327647842771925e-08,88.65973156248442,1.906045497427405e-06
0.024000000000002013,1.5702968697846108e-09,6.794908107998346e-05,1e-08,1e-08,1.0,2.1346833393905333e-11,4.568060210908093e-08,88.65973156248442,1.906045497427405e-06
0.03600000000000239,3.6024865994870944e-09,0.00010085336093074038,1e-08,1e-08,1.0,3.1684017778985386e-11,1.6198181091082729e-07,88.65973156248442,1.906045497427405e-06
0.04799999999999774,6.0025266142781115e-09,0.0001325378927143836,1e-08,9.999999999999856e-09,0.9999999999999856,4.163800700737798e-11,3.4219999981663106e-07,88.65973156248442,1.906045497427405e-06
0.05999999999999309,8.678178761023917e-09,0.00016202397972575172,1e-08,9.999999999997221e-09,0.9999999999997221,5.0901334441180316e-11,5.850995525164799e-07,88.65973156248442,1.906045497427405e-06
0.07200000000000162,1.2416036157163448e-08,0.0001924030490867237,1e-08,9.999999999993876e-09,0.9999999999993876,6.044520055391276e-11,1.0085695791070519e-06,88.65973156248442,1.906045497427405e-06
0.08400000000001362,1.5716348760850447e-08,0.00022322199726628554,1e-08,9.999999999988162e-09,0.9999999999988162,7.012725867314036e-11,1.3928944349196562e-06,88.65973156248442,1.906045497427405e-06
0.09600000000002562,1.9827216213543033e-08,0.00025518592654023126,1e-08,9.999999999979364e-09,0.9999999999979363,8.016902321182953e-11,1.939182321249459e-06,88.65973156248442,1.906045497427405e-06
0.10800000000003762,2.4501366038541064e-08,0.0002868205289611722,1e-08,9.99999999996704e-09,0.999999999996704,9.010732666831571e-11,2.6346458300459877e-06,88.65973156248442,1.906045497427405e-06
0.12000000000004962,2.9164637206014278e-08,0.00031650595931116227,1e-08,9.999999999949868e-09,0.9999999999949868,9.943327965893375e-11,3.382853129679271e-06,88.65973156248442,1.906045497427405e-06
0.13200000000006162,3.528020245447661e-08,0.00034644083209985364,1e-08,9.999999999926844e-09,0.9999999999926844,1.0883759730284353e-10,4.522566295554627e-06,88.65973156248442,1.906045497427405e-06
0.14400000000007362,4.113340590215508e-08,0.00037545790185485663,1e-08,9.999999999896761e-09,0.9999999999896761,1.1795357861994553e-10,5.672571400267053e-06,88.65973156248442,1.906045497427405e-06
0.15600000000008563,4.776232875780682e-08,0.00040494150095380646,1e-08,9.9999999998585e-09,0.9999999999858499,1.2721612445301028e-10,7.091377033879013e-06,88.65973156248442,1.906045497427405e-06
0.16800000000009763,5.447816271136634e-08,0.00043324234488849154,1e-08,9.999999999810568e-09,0.9999999999810567,1.3610709679257007e-10,8.62314888842315e-06,88.65973156248442,1.906045497427405e-06
0.18000000000010963,6.109724978758682e-08,0.00046085100480269727,1e-08,9.999999999751747e-09,0.9999999999751746,1.4478061310876288e-10,1.0196113512970626e-05,88.65973156248442,1.906045497427405e-06
0.19200000000012163,6.843929040926176e-08,0.0004882458197848822,1e-08,9.999999999680748e-09,0.9999999999680748,1.5338694805821123e-10,1.2076034358160002e-05,88.65973156248442,1.906045497427405e-06
0.20400000000013363,7.590780178601354e-08,0.0005158724147944462,1e-08,9.99999999959585e-09,0.999999999959585,1.620660988507859e-10,1.4059905503758472e-05,88.65973156248442,1.906045497427405e-06
0.21600000000014563,8.400407657064377e-08,0.0005440694173841785,1e-08,9.999999999495572e-09,0.9999999999495572,1.7092444846970143e-10,1.632669528364595e-05,88.65973156248442,1.906045497427405e-06
0.22800000000015763,9.25844443957467e-08,0.0005704747698192218,1e-08,9.999999999378172e-09,0.9999999999378172,1.7921993459223958e-10,1.891435278654864e-05,88.65973156248442,1.906045497427405e-06
0.24000000000016963,1.0116842515571285e-07,0.0005966318500207464,1e-08,9.999999999241696e-09,0.9999999999241695,1.8743742369228647e-10,2.1594115657426846e-05,88.65973156248442,1.906045497427405e-06
0.25200000000017053,1.1027986363985245e-07,0.0006228814447343763,1e-08,9.999999999084561e-09,0.9999999999084561,1.9568397708349143e-10,2.4577569039801155e-05,88.65973156248442,1.906045497427405e-06
0.2640000000001159,1.1991522516372974e-07,0.0006492997831569933,1e-08,9.999999998904694e-09,0.9999999998904694,2.0398354287434564e-10,2.7877593060694305e-05,88.65973156248442,1.906045497427405e-06
0.2760000000000613,1.2904223300522934e-07,0.000676323714770383,1e-08,9.999999998700251e-09,0.9999999998700251,2.124733613771195e-10,3.099281336601156e-05,88.65973156248442,1.906045497427405e-06
0.2880000000000067,1.3875572045902438e-07,0.0007025203237050967,1e-08,9.99999999846959e-09,0.999999999846959,2.2070326879494556e-10,3.449806834890523e-05,88.65973156248442,1.906045497427405e-06
0.2999999999999521,1.486133198841678e-07,0.0007267106492542163,1e-08,9.999999998210532e-09,0.9999999998210533,2.2830288369825156e-10,3.825655199935106e-05,88.65973156248442,1.906045497427405e-06
0.31199999999989747,1.5853111668042316e-07,0.0007507742975836782,1e-08,9.999999997920974e-09,0.9999999997920974,2.3586270177929216e-10,4.2137767134827016e-05,88.65973156248442,1.906045497427405e-06
0.32399999999984286,1.6940044829737511e-07,0.0007751486431411242,1e-08,9.999999997599299e-09,0.9999999997599298,2.435201282732252e-10,4.660108163553342e-05,88.65973156248442,1.906045497427405e-06
0.33599999999978825,1.8007854622718657e-07,0.0007982868729864166,1e-08,9.999999997242574e-09,0.9999999997242573,2.507892175631295e-10,5.113483296804737e-05,88.65973156248442,1.906045497427405e-06
