Time,Vz_mean,Omega_z,Input_Torque,Applied_Torque_Global_Z_Projection,Applied_Torque_Axis_Alignment,Damping_Torque_Global_Z_Estimate,Power_Efficiency,Theoretical_Error,V_theory
0.0,0.0,0.0,1e-08,1e-08,1.0,0.0,0.0,48.070766009740325,2.638697345068359e-06
0.024000000000002013,1.6995264423859995e-09,0.00010240848856394493,1e-08,1e-08,1.0,3.217257553377238e-11,3.550354941061599e-08,48.070766009740325,2.638697345068359e-06
0.04799999999999774,4.7134363560573285e-09,0.00020365452089393302,1e-08,9.999999999994628e-09,0.9999999999994629,6.397995467107291e-11,1.3731978565331053e-07,48.070766009740325,2.638697345068359e-06
0.07200000000000162,8.760213305501503e-09,0.0003036272501183347,1e-08,9.999999999971747e-09,0.9999999999971747,9.538731384014309e-11,3.181562751394645e-07,48.070766009740325,2.638697345068359e-06
0.09600000000002562,1.3558521153693427e-08,0.00040253870025708645,1e-08,9.999999999910549e-09,0.9999999999910548,1.2646126235132469e-10,5.748689918270904e-07,48.070766009740325,2.638697345068359e-06
0.12000000000004962,1.9201479424575908e-08,0.0005002759542445067,1e-08,9.999999999782781e-09,0.999999999978278,1.571663262622166e-10,9.277087035436777e-07,48.070766009740325,2.638697345068359e-06
0.14400000000007362,2.5855756589064668e-08,0.0005965617566033598,1e-08,9.999999999552749e-09,0.9999999999552749,1.8741540319577377e-10,1.4106230297945422e-06,48.070766009740325,2.638697345068359e-06
0.16800000000009763,3.3600260145193544e-08,0.0006923745335231099,1e-08,9.999999999177017e-09,0.9999999999177016,2.1751587480488623e-10,2.0525609951338178e-06,48.070766009740325,2.638697345068359e-06
0.19200000000012163,4.199421102023963e-08,0.0007864615225004149,1e-08,9.999999998605142e-09,0.9999999998605141,2.470741741418347e-10,2.822625432583599e-06,48.070766009740325,2.638697345068359e-06
0.21600000000014563,5.094175805687453e-08,0.0008799083925412723,1e-08,9.999999997780683e-09,0.9999999997780683,2.7643137418396655e-10,3.7124642080325237e-06,48.070766009740325,2.638697345068359e-06
0.24000000000016963,6.077246413450878e-08,0.0009716761746161401,1e-08,9.999999996640878e-09,0.9999999996640877,3.052610731842299e-10,4.784582148236524e-06,48.070766009740325,2.638697345068359e-06
0.2640000000001159,7.139780832821688e-08,0.0010624302170619835,1e-08,9.999999995115674e-09,0.9999999995115674,3.337722964873737e-10,6.03978145951806e-06,48.070766009740325,2.638697345068359e-06
0.2880000000000067,8.301683479467506e-08,0.0011524256545402713,1e-08,9.999999993129646e-09,0.9999999993129647,3.620451970112126e-10,7.527855978491922e-06,48.070766009740325,2.638697345068359e-06
0.31199999999989747,9.501973608555102e-08,0.0012417545943208892,1e-08,9.999999990601134e-09,0.9999999990601134,3.90108711107988e-10,9.152584386530633e-06,48.070766009740325,2.638697345068359e-06
0.33599999999978825,1.0761530682488014e-07,0.0013295605283644891,1e-08,9.999999987444532e-09,0.9999999987444531,4.176937588412844e-10,1.0964576466485645e-05,48.070766009740325,2.638697345068359e-06
0.359999999999679,1.20790167797944e-07,0.0014164900573536293,1e-08,9.999999983567526e-09,0.9999999983567526,4.4500347580651473e-10,1.2965865621498843e-05,48.070766009740325,2.638697345068359e-06
