Time,Vz_mean,Omega_z,Input_Torque,Applied_Torque_Global_Z_Projection,Applied_Torque_Axis_Alignment,Damping_Torque_Global_Z_Estimate,Power_Efficiency,Theoretical_Error,V_theory
0.0,0.0,0.0,1e-08,1e-08,1.0,0.0,0.0,0.5577719042536498,1.963365082074328e-06
0.024000000000002013,1.711825250801709e-09,9.00759929794661e-05,1e-08,1e-08,1.0,2.8298207780909655e-11,5.73310256568635e-08,0.5577719042536498,1.963365082074328e-06
0.04799999999999774,5.0104051756760675e-09,0.0001835796516360076,1e-08,9.999999999997768e-09,0.9999999999997768,5.7673248492825505e-11,2.409911346553725e-07,0.5577719042536498,1.963365082074328e-06
0.07200000000000162,9.496220949836926e-09,0.0002684636131912865,1e-08,9.999999999987348e-09,0.9999999999987348,8.434033149579176e-11,5.919651011546466e-07,0.5577719042536498,1.963365082074328e-06
0.09600000000002562,1.4709933612793808e-08,0.0003579632887749067,1e-08,9.999999999959255e-09,0.9999999999959255,1.1245748382700889e-10,1.0652777328334083e-06,0.5577719042536498,1.963365082074328e-06
0.12000000000004962,2.2096655990307414e-08,0.0004437228073488486,1e-08,9.999999999900292e-09,0.9999999999900292,1.393996311797382e-10,1.939194050856546e-06,0.5577719042536498,1.963365082074328e-06
0.14400000000007362,3.002257547761397e-08,0.0005279636590830934,1e-08,9.999999999793653e-09,0.9999999999793653,1.658646752737833e-10,3.0086507283068894e-06,0.5577719042536498,1.963365082074328e-06
0.16800000000009763,3.894119195331196e-08,0.0006113883622849758,1e-08,9.99999999962023e-09,0.9999999999620229,1.9207331874447752e-10,4.371004232178061e-06,0.5577719042536498,1.963365082074328e-06
0.19200000000012163,4.9411441477187945e-08,0.0006937880021956461,1e-08,9.99999999935603e-09,0.999999999935603,2.1795992908465816e-10,6.201663179700634e-06,0.5577719042536498,1.963365082074328e-06
0.21600000000014563,5.990102275241331e-08,0.0007763247397153669,1e-08,9.999999998975565e-09,0.9999999998975565,2.4388960990898055e-10,8.145260194659618e-06,0.5577719042536498,1.963365082074328e-06
0.24000000000016963,7.249040252300692e-08,0.0008526140983230099,1e-08,9.999999998450623e-09,0.9999999998450623,2.6785661876386536e-10,1.0861465479296716e-05,0.5577719042536498,1.963365082074328e-06
0.2640000000001159,8.543438962949608e-08,0.0009351572531282812,1e-08,9.999999997748286e-09,0.9999999997748286,2.9378831563790196e-10,1.375500360987543e-05,0.5577719042536498,1.963365082074328e-06
0.2880000000000067,9.907779380853464e-08,0.0010111384514252604,1e-08,9.999999996835088e-09,0.9999999996835088,3.1765851307597585e-10,1.710889425996922e-05,0.5577719042536498,1.963365082074328e-06
0.31199999999989747,1.138639589359546e-07,0.0010855938595142312,1e-08,9.999999995674939e-09,0.9999999995674939,3.4104936938320994e-10,2.1046752526889447e-05,0.5577719042536498,1.963365082074328e-06
0.33599999999978825,1.2927222108425328e-07,0.001165052418186897,1e-08,9.999999994227254e-09,0.9999999994227253,3.6601201180229805e-10,2.5278125691064315e-05,0.5577719042536498,1.963365082074328e-06
0.359999999999679,1.456581397444978e-07,0.0012349569520356065,1e-08,9.999999992451193e-09,0.9999999992451193,3.879731688014704e-10,3.0275938347413873e-05,0.5577719042536498,1.963365082074328e-06
0.3839999999995698,1.6240942970697057e-07,0.0013102800851976313,1e-08,9.999999990304744e-09,0.9999999990304743,4.116366289801887e-10,3.547629484381075e-05,0.5577719042536498,1.963365082074328e-06
0.40799999999946057,1.8023074030350769e-07,0.0013823236221237917,1e-08,9.999999987739971e-09,0.999999998773997,4.3426977361477374e-10,4.141216319577304e-05,0.5577719042536498,1.963365082074328e-06
0.43199999999935135,1.9848621057201396e-07,0.0014512757736068172,1e-08,9.999999984709495e-09,0.9999999984709496,4.559317308696022e-10,4.783994244624847e-05,0.5577719042536498,1.963365082074328e-06
0.4559999999992421,2.1703055475870764e-07,0.0015232739910953784,1e-08,9.999999981167531e-09,0.9999999981167531,4.785506379829645e-10,5.449336760301663e-05,0.5577719042536498,1.963365082074328e-06
0.4799999999991329,2.3709074846233464e-07,0.0015904167981982264,1e-08,9.999999977058262e-09,0.9999999977058261,4.996441729365349e-10,6.228710906701079e-05,0.5577719042536498,1.963365082074328e-06
0.5039999999990681,2.565043627936109e-07,0.0016595818678273185,1e-08,9.99999997233103e-09,0.9999999972331031,5.213730203997132e-10,6.986678265808064e-05,0.5577719042536498,1.963365082074328e-06
0.5279999999992253,2.773518386253784e-07,0.0017246647428802205,1e-08,9.999999966934499e-09,0.9999999966934499,5.418194086137832e-10,7.860267506568307e-05,0.5577719042536498,1.963365082074328e-06
0.5519999999993825,2.984123472873274e-07,0.001792311294540641,1e-08,9.999999960806449e-09,0.9999999960806448,5.630711995874892e-10,8.755885007370764e-05,0.5577719042536498,1.963365082074328e-06
0.5759999999995398,3.196710017498394e-07,0.001856391020545733,1e-08,9.999999953895441e-09,0.9999999953895441,5.832024392336535e-10,9.70100968529519e-05,0.5577719042536498,1.963365082074328e-06
0.599999999999697,3.4197736607369957e-07,0.0019186138560359878,1e-08,9.999999946143086e-09,0.9999999946143086,6.027503195198246e-10,0.00010742047358690962,0.5577719042536498,1.963365082074328e-06
0.6239999999998542,3.641921682915746e-07,0.0019851567357973086,1e-08,9.999999937484631e-09,0.999999993748463,6.236553817405121e-10,0.00011774604170064486,0.5577719042536498,1.963365082074328e-06
0.6480000000000115,3.8698009623059225e-07,0.002043400321548866,1e-08,9.999999927865033e-09,0.9999999927865033,6.419531438520941e-10,0.00012915276621758455,0.5577719042536498,1.963365082074328e-06
0.6720000000001687,4.1005306921396953e-07,0.0021063242054537618,1e-08,9.999999917222996e-09,0.9999999917222996,6.617212649931897e-10,0.000140680799713377,0.5577719042536498,1.963365082074328e-06
0.6960000000003259,4.3355740663461036e-07,0.0021670588983241897,1e-08,9.999999905489196e-09,0.9999999905489195,6.808016314871667e-10,0.00015286301381905974,0.5577719042536498,1.963365082074328e-06
